ID,FAMILY,SEX,LSB,LSW,COHORT,area1,area6,area2,area3,area4,area5,area7
928,81,M,5,5,1,0.6968034889,1.0699193312,5.82598654636336,4.70668137693315,12.2423325037318,10.3698680433382,6.52332079363409
929,66,M,8,8,1,0.5431606551,1.0846566643,5.0152903631,4.8287318412,11.2685583478,9.44407872438043,5.82385966174634
930,66,F,8,8,1,0.6948197669,1.085415794,4.54457880896579,5.0029361126114,12.2103117729108,10.1754396974804,6.18863241244634
931,82,F,11,8,1,0.6311064899,0.9847035635,4.95255042766336,4.83556178983315,11.5223980982318,9.66401559303825,5.88748348383409
932,82,M,11,8,1,0.5814999151,0.9460616524,5.39028519596336,4.84312092683315,11.2891823961318,10.0031606411578,5.82304512938775
933,66,M,8,8,1,0.7091053614,1.0830717812,5.19852819536579,4.8079451810114,11.7861444242108,9.67804331548043,5.62075504434634
934,66,F,8,8,1,0.825428784,1.1206626955,4.5290051946,5.3746788732,12.5995550743,10.1335887449804,5.98092360054634
935,66,F,8,10,1,0.661242827,0.9469601389,4.84670736976579,4.7068467194114,11.0291275165108,9.12823218038043,5.56457362224634
936,66,M,8,8,1,0.7067066365,1.0342406654,5.37286261576579,4.4878675158114,11.3677163416108,9.75622153778043,5.56366587574634
937,82,M,11,8,1,0.6590600463,0.9477954913,5.50919668336336,4.62397347913315,10.4841648870318,9.11234176321868,5.73442760508043
939,82,M,11,10,1,0.4617062862,1.1003764651,5.67608319336336,5.15215336093315,11.7959648456318,10.0771618959383,6.26230919213409
940,82,F,11,10,1,0.50301425,1.0444022623,5.27913555606336,5.38445617703315,11.2994965202318,9.83837587781868,5.65387663168043
941,82,M,11,10,1,0.6543197688,0.9900839575,5.72877477992915,5.38091535194455,11.9755858780426,9.92074593773825,6.59903451213409
942,82,F,11,10,1,0.6949297281,1.0768832856,5.41910927382915,4.98587019374455,12.0865344899426,9.83940028901868,6.11954475648043
943,82,M,11,10,1,0.7053681708,0.8727972686,5.65159762322915,4.99768323074455,11.4317282969426,9.70548360375782,5.92565946538775
944,66,M,8,10,1,0.7561127322,1.1099169981,5.03076072966579,5.2986249708114,12.1198115863108,9.81731389328043,5.87824072164634
945,82,F,11,10,1,0.7016201293,0.8991031547,5.27322270056336,4.77452109493315,11.1588977645318,9.22741206673825,5.74099545723409
946,82,F,11,10,1,0.6318064064,1.1386948184,5.65801724582915,5.58188827894455,12.6883039322426,10.4428503342382,6.20006586653409
948,80,F,4,4,1,0.5744324012,1.0459215013,4.82333424252915,5.32621708914455,12.1442010720426,9.75345841373825,5.73039662803409
949,80,F,4,4,1,0.5970848888,0.8530560239,4.02787051183421,4.2675528632886,11.2915931535892,9.3327510657,5.6958551995
950,63,F,5,4,1,0.8624955858,1.2236819526,4.84213356390242,4.92379124657825,12.005542929079,10.7993878915813,6.13793468221957
951,63,M,5,4,1,0.6341673703,1.1629522581,5.40513495670243,5.22067685657825,11.343428479879,10.5650320062813,6.65537994741957
952,63,M,5,5,1,0.6033216305,1.0938294543,5.0694900939,4.8202003813,10.8934278408,10.0822243654196,6.13420143845366
953,63,F,5,5,1,0.8216919143,1.0131325078,4.8513350454,4.6683621962,11.7942219958,11.0429157130196,6.39159779945366
954,63,F,5,5,1,0.6214616734,1.0961432526,5.01389120926579,4.7772112934114,11.6451999531108,10.1040614252196,6.06679032075366
955,80,M,4,5,1,0.4322753827,1.1016416091,5.11105968753421,4.2640934992886,11.2412100693892,9.7394178496,5.4939971646
956,80,M,4,5,1,0.472396451,1.0935441196,4.52203869386336,4.62755660903315,11.7008418198318,9.52674266203825,5.42476105773409
957,70,M,9,10,1,0.7569928016,1.0497270149,5.57402174493421,4.3271135757886,9.92890685818922,9.4037941971,5.3923367551
958,70,F,9,10,1,0.7618621697,1.0910945695,5.59290951926336,4.90511113813315,12.0432573492318,9.46310284293825,6.17423169033409
959,70,F,9,10,1,0.7940275746,1.0698022579,4.81108825563421,4.4165937724886,10.5046476006892,9.3727061772,5.7791204992
960,66,F,8,10,1,0.8081883636,1.1380105456,6.03575342536579,4.9673099209114,12.3382858317108,10.5538472900804,6.46714359714634
961,70,F,9,10,1,0.5685417451,1.084865087,4.59205097303421,4.4381441691886,10.4315637318892,9.2482348687,5.7681193974
962,89,M,10,10,1,0.5928235096,1.0718204215,5.6555509796,5.2048511459,11.6745603277,10.3627413741196,5.83579014225366
963,89,F,10,10,1,0.5939739186,0.9041156345,4.80564904839757,4.26383355982175,10.569566492821,9.24429137525782,5.50609646608775
964,89,F,10,10,1,0.4996124541,0.9623610118,4.56036206793421,4.4225520833886,10.4506375597892,8.78594263471957,5.28035930685366
965,89,M,10,10,1,0.5160637185,1.0066936426,5.8586608926,4.806342989,10.6350107618,9.13405516841957,5.66403529725366
966,89,F,10,10,1,0.4201561481,1.1522176254,5.18703447039757,5.16041813172175,11.833743644221,10.1798814653578,6.09303504218775
967,89,F,10,10,1,0.6416277875,1.1472961893,4.99039122419757,4.68363130872175,10.089450193521,10.0698031732578,6.27183783468775
968,70,M,9,9,1,0.5859174261,0.9467557608,5.84401852696336,4.84008699983315,10.6660952565318,8.90076809983825,5.46042385103409
969,89,M,10,9,1,0.5150110749,0.8877531224,5.74945197016336,4.85522639323315,11.0245378613318,9.71611583845782,5.86191559378775
970,70,M,9,9,1,0.6208643531,0.9862694987,5.6155185994,4.0956352346,9.7213486877,9.0552991663,5.83200138
971,70,M,9,9,1,0.5337933638,0.9438390479,4.76295476969757,4.71175950382175,9.96065303702103,9.35230436133825,5.51982737183409
972,70,F,9,9,1,0.4760496893,0.8624172719,4.9683826999,4.4429683397,9.550694558,8.9228912095,5.3822823901
973,89,F,10,9,1,0.5380222637,1.0687514283,4.82279787826336,4.72814579333315,11.7475659718318,9.31028644865782,5.79417054988775
974,89,M,10,9,1,0.5844249063,1.1055844273,5.5026851313,5.2993243819,11.534388031,9.71993895351957,5.92536304215366
975,70,M,9,9,1,0.4884578055,0.8475902334,5.25705189249758,4.41370490232175,10.157496156921,9.31900474023825,5.48888978773409
976,89,M,10,9,1,0.6038673978,1.0332372444,5.14952342299758,5.02287328982175,11.155443774421,9.62793829535782,5.93338792438775
977,44,M,9,9,1,0.6169625626,0.8782651431,5.60221305647085,4.59431702585545,10.6689872492574,9.41856748316175,5.32748711466591
978,91,M,9,9,1,0.780035395,1.0919456779,5.2539877086,5.084498499,11.8394251744,9.73829005338043,5.53336674754634
979,44,M,9,9,1,0.7324583561,0.8632653502,5.86709410970242,5.28976959897825,11.276634185779,10.1377384909813,5.43214580521957
980,91,M,9,9,1,0.5134426297,1.2368104725,6.20744490049757,5.18125547712175,12.333074685321,9.76703232911868,5.74613833648043
981,44,M,9,9,1,0.5899308766,0.9105084932,5.57894313473664,4.45659374296685,10.1545451031682,9.11465586524218,4.93553905821225
982,44,M,9,9,1,0.6196848177,0.903112717,5.95251154186579,4.6878152732114,10.6412897020108,8.7571394277,5.1190317962
983,91,M,9,9,1,0.5953084441,0.9838271199,5.42079951489757,5.08932075102175,11.662693601121,9.55483895641868,5.65034554438043
984,44,F,9,9,1,0.682600597,0.9512390945,4.59450028167085,4.10926422315545,10.7562583092574,8.97905220764218,5.38084459421225
985,91,M,9,9,1,0.7295492933,1.0373310817,4.79916763343421,4.8585813194886,11.6533452758892,9.35126608228043,5.73564891354634
986,44,F,9,9,1,0.8012948495,0.9268416208,5.26007321663421,5.1257403644886,11.3358462320892,9.40875933501957,5.75948154165366
987,44,F,9,9,1,0.6690057379,1.0300415204,6.29589659783664,5.34869867266685,11.6672077207682,9.44861194806175,5.95503990836591
988,91,F,9,9,1,0.6708444815,1.0315337014,5.78790372856336,5.26977632123315,11.9918965647318,10.0663975518187,5.78217505688043
989,91,M,9,9,1,0.7606381846,1.0550409613,5.75079827709757,4.89155536332175,10.934129647021,9.19603009121868,5.57914877148043
990,44,F,9,9,1,0.594258463,0.7779144431,4.98964304863664,3.98680100256685,10.4607645893682,8.76943731248132,5.08328312101957
991,91,M,9,9,1,0.5891657675,0.9448603093,5.2247877804,4.8196472518,11.811409025,9.50404348848043,5.48708554544634
992,44,M,9,9,1,0.7731453089,0.7906814521,6.0382720577,4.6602486002,10.6749013182,8.80921400368043,5.56369640714634
993,91,F,9,9,1,0.439681094,0.9008739139,4.45633300876336,4.92679025383315,11.5870753501318,9.23148659231868,5.38423509248043
994,91,F,9,9,1,0.6650638737,0.8948259053,4.70973516119757,4.54769282972175,11.488336702421,9.11925188261868,5.50691339988043
995,68,M,11,13,1,0.4755461889,0.8290803272,4.86834425793421,4.1356738679886,9.24018499428922,8.69057639848043,4.90258279034634
996,68,F,11,13,1,0.4997766503,0.8670184979,4.81455114323421,4.4369900197886,9.40894754278922,8.70025742468043,5.01314624244634
997,68,F,11,13,1,0.3766299684,0.9393778335,3.75699335053421,4.3870495571886,9.58920569798922,8.13498881378043,4.70860104234634
998,68,M,11,13,1,0.4769946608,0.8386575176,5.16409196913421,4.1510364689886,9.49852721388922,8.46292554718043,4.83085895684634
999,68,M,11,13,1,0.5636217901,0.9439253009,5.44810313753421,3.9754498740886,10.3450836742892,8.97166282658043,5.44015772224634
1000,56,M,13,13,1,0.6422475457,1.0613571956,5.37979316683664,4.87569917096685,10.9925588037682,9.33445741424218,5.42856883161225
1001,56,F,13,13,1,0.4809487866,1.0876350628,4.97197478460243,4.89522681597825,12.332408611879,9.52947754236175,5.65414527266591
1002,56,F,13,13,1,0.6413801998,0.9918367475,4.8134108402,4.7974344376,11.8953157054,10.1898076622196,5.61962035025366
1003,56,M,13,13,1,0.5144938346,1.0745624126,4.8364197797,4.7514725637,11.3314921224,8.9097815783,5.4435483141
1004,56,F,13,13,1,0.5088534201,0.9820498314,4.92396153896579,4.3973751721114,11.4272834316108,8.60063979118043,5.40637605274634
1005,56,F,13,13,1,0.6148051557,0.8913286354,4.35994281676579,4.8026979032114,11.2729844193108,9.462880221,5.4850646396
1006,56,F,13,13,1,0.4609005023,1.0216521398,4.57088334726579,4.4688845398114,11.8602587584108,9.4952125184,5.2390608471
1007,56,F,13,13,1,0.6804007838,1.1022276421,4.86372672586579,4.6153077703114,12.1963056451108,9.97967020251957,6.00876604365366
1008,56,F,13,11,1,0.3809156706,0.895080786,4.49963760760243,4.43678217077825,11.520804823679,9.03413932626175,5.48326010226591
1009,56,F,13,11,1,0.6812993944,1.1077971356,4.40097388833664,4.64882491636685,11.4800137332682,9.46822845186175,5.35888783716591
1010,56,M,13,11,1,0.475495802,1.0355316533,5.83003523343664,4.80631772316685,11.5155442382682,10.0963376076618,5.50247462136591
1011,56,M,13,11,1,0.5871350769,0.9670571065,5.1070125911,4.1438090367,10.2760876598,9.03380946698043,5.05696698064634
1012,56,F,13,11,1,0.575623306,0.9687398445,4.55398180550243,4.31906111857825,11.301320945179,8.64045172974218,4.94487824691225
1013,68,F,11,11,1,0.5167012546,0.8290470903,4.91334391763421,3.7344491061886,9.40141712818922,8.47098501478043,5.13431437134634
1014,68,M,11,11,1,0.4152047059,0.7144392887,4.92563518473421,3.8986973387886,9.62712478078922,8.57486842918043,5.13808916304634
1015,68,F,11,11,1,0.5159411328,0.7287141482,4.75586876253421,4.1456473114886,9.60623011988922,8.67647862578043,5.09479790214634
1016,68,M,11,11,1,0.5160602076,0.8768824434,5.55721338153421,4.1767215138886,9.88139551408922,9.05715552188043,5.29199789444634
1017,68,M,11,11,1,0.6195985405,0.7518272582,5.03457178813421,4.1838177983886,10.3392813464892,9.01140947298043,5.33726154894634
1018,68,F,11,11,1,0.5442560616,0.8811757372,4.38845279183421,4.3415970879886,10.3308942350892,8.62173626218043,5.13919001764634
1019,64,M,7,9,1,0.5644786738,0.88960277,4.72293404170243,4.19530703427825,9.29574243707897,8.31841622176175,5.04937941356591
1020,64,M,7,9,1,0.6320462272,1.0280505485,4.84937390300242,3.93069988427825,9.62894593567897,8.47414202934218,5.00135943061225
1021,64,F,7,9,1,0.5112933018,1.0259823423,4.50750043296579,4.2601704619114,10.1549798349108,8.79548803318043,5.19999302354634
1022,84,M,9,9,1,0.645673224,0.9316368554,5.84758275043421,4.7325347111886,10.8105930892892,9.4036682123,5.9268048815
1023,84,F,9,9,1,0.613613474,1.0423365627,5.219734603,4.7490605595,11.7582041464,9.3270109161,5.6421453509
1024,84,M,9,9,1,0.6705103575,0.9218030194,6.18689934263664,4.76196145836685,10.7681082903682,9.42047864036175,5.54640631276591
1025,84,M,9,9,1,0.6678459846,1.0082445231,6.11321036443421,4.5045397763886,10.0207347470892,9.8209919267,5.5695693321
1027,84,M,9,9,1,0.5050116236,1.0063224849,6.20234538226336,5.23155073483315,11.1704031368318,10.0579239390382,5.85269391423409
1028,64,M,7,7,1,0.4767267585,1.088865579,4.68332150933664,4.51060510366685,9.87831004486819,8.73082693076175,5.09888874186591
1029,84,M,9,7,1,0.7186855939,1.0692782313,6.3767742396,5.2710240499,11.4449036875,10.1187225781,5.9514865245
1030,84,F,9,7,1,0.6353860235,0.9595859449,6.15994362636579,5.4326620458114,12.3141743966108,10.3385702589,5.9615594852
1031,84,M,9,7,1,0.5708410351,1.0291901066,5.9831403343,4.9069114628,11.9786521686,9.8906022544,5.4163739982
1032,64,F,7,7,1,0.7105437413,1.1035496736,4.74857787803664,4.83660513466685,11.4801717908682,9.13888051074218,5.47644815091225
1033,64,M,7,7,1,0.7164742592,1.1574783742,5.27012477103664,4.89369919166685,10.9501797591682,9.96063942586175,5.74067013766591
1034,64,M,7,7,1,0.6895944029,1.0179232646,5.30482559346579,4.8600134819114,10.8952253055108,8.92499598748043,5.30396527254634
1035,76,F,2,2,1,0.6971081473,0.9135884038,4.40152746296579,4.8187177447114,10.9931859285108,9.57330659981957,5.51801642485366
1036,76,M,2,2,1,0.6935656518,1.051230046,5.0208101973,4.2787881297,10.7293850868,9.153981107,5.5572771575
1048,77,M,8,8,1,0.7072663823,1.0161666646,5.30170400743421,4.9111307597886,11.7515403376892,10.3395471068,5.9876070233
1049,77,M,8,8,1,0.766281791,1.0159801686,5.61343510406336,5.30531126853315,12.4830734772318,9.87145795193825,5.94508846333409
1050,77,M,8,8,1,0.8080626738,0.9693760819,4.86498034179758,5.00032843882175,12.376514529921,10.1002697731382,6.22363713113409
1051,77,F,8,8,1,0.6795423724,1.0440452995,4.97547210773421,4.7347907382886,11.9012889239892,10.0697526369,5.7465095039
1052,75,F,8,8,1,0.677573582,0.9743617633,5.3244723251,4.6013430117,11.2907705342,9.70631058178043,5.89306351554634
1053,75,M,8,8,1,0.7104708465,1.1414912828,5.70151816346579,5.2070997901114,11.6681014411108,9.63831112818043,5.72178202004634
1054,75,F,8,8,1,0.8034169686,1.0408837552,5.56698791016579,5.0741572709114,12.2210956356108,9.67294339988043,5.36591977854634
1055,75,F,8,8,1,0.576514397,0.9990960184,4.9123203986,4.5656139463,11.1920727893,8.68498281578043,5.44704707264634
1056,75,M,8,8,1,0.8211197986,1.0146690575,5.77445200836579,5.4931092815114,12.5183413291108,10.0637897010804,5.59052086584634
1057,75,F,8,8,1,0.7329384327,0.9966422474,5.0730016284,4.8700673024,11.1342970448,9.15424354928043,5.64139777614634
1058,75,M,8,8,1,0.8197839678,1.2953856765,5.05486323356579,5.5311501287114,12.0476371874108,9.18017482348043,5.50137231524634
1059,75,M,8,8,1,0.526394365,1.141858782,5.7920603376,5.0013436948,11.6093099486,9.69981030398043,5.49023624784634
1060,77,M,8,8,1,0.6812217584,1.1419488243,5.53767924403421,4.8360703003886,12.7639834502892,11.0500941776196,6.40452786655366
1061,77,F,8,8,1,0.7643384173,0.9867898743,5.24271831926336,5.50846581893315,13.4945089179318,10.3877847593382,6.11651427313409
1062,77,F,8,8,1,0.7940497489,1.2049432927,5.45981843123421,5.5280259796886,13.2221043109892,10.6007974807196,6.17768003215366
1063,77,M,8,8,1,0.6769927997,0.8803606119,5.74045858343664,4.60248389146685,11.1530777011682,9.11250022006175,5.61872543316591
1064,79,M,7,6,1,0.5556767748,1.0367582448,4.67980488473421,4.3309563020886,10.1639306409892,9.025103179,5.2919678577
1065,79,F,7,6,1,0.5458992912,1.0255855389,5.9896218553,4.936577947,11.2971795989,9.4952866217,5.6566023354
1066,79,M,7,6,1,0.6152066339,1.0499190964,5.69089567363421,5.0292374421886,11.1022076310892,10.0033312051196,5.65690935795366
1067,73,F,6,6,1,0.6152414792,0.8028058078,5.32749667906579,4.6876069276114,11.0530564117108,8.8723229157,5.4654102752
1068,73,F,6,6,1,0.6551247684,0.9942338156,5.34814909416579,4.8919233994114,11.6827931402108,9.7821374765,5.5971601681
1069,73,F,6,6,1,0.4108482122,0.9284008903,5.10134774086579,4.3565042189114,10.5899406425108,9.0128969865,5.09632732
1070,73,F,6,7,1,0.690834119,1.0668403567,5.0659939646,5.2772774376,12.3396499254,9.6344212031,5.8014489928
1071,73,M,6,7,1,0.7153361835,1.0815014378,5.8167764121,4.8724480932,11.5295763487,10.7720482736,6.0622798143
1072,73,M,6,7,1,0.6195531163,0.8978840257,5.68211919,4.8941673091,12.0571077597,9.8355812893,5.9728839409
1073,79,F,7,7,1,0.5545201559,1.0795123402,4.84870919903421,4.4419669113886,10.7107389396892,9.6121607012,5.1408497359
1074,79,F,7,7,1,0.5053081894,0.8833931118,4.67449791243421,4.4283657354886,10.4420586299892,9.64075457401957,5.30583030285366
1075,79,M,7,7,1,0.6867109774,1.065821991,5.33049004070242,5.18011420377825,10.689980321079,9.74999810096175,5.51647769916591
1076,79,F,7,7,1,0.4908413335,0.9807539965,5.4005546434,4.5541191536,10.9462618173,9.6532449454,5.505900512
1077,92,M,6,6,1,0.7314703212,1.0745129243,5.50005202886336,6.25429325043315,12.7735688973318,10.6614942663382,6.23140374913409
1078,92,M,6,6,1,0.6697728221,0.9929232838,5.01275872473664,5.01905820636685,10.7488922704682,9.72122358756175,5.69025184726591
1079,92,M,6,6,1,0.6548668539,1.2181105219,5.91036300287085,5.98521983825545,12.6908410893574,10.7482130758618,6.29984733096591
1080,92,F,6,6,1,0.6029037979,1.1190301396,5.3981647982,4.9220407346,11.4997744014,10.2386667271,6.3687179484
1081,92,M,6,6,1,0.8778042856,1.1597638075,5.89654365103421,5.4593577169886,12.5020955977892,10.9991439846,6.624453064
1082,67,M,7,6,1,0.5699119939,1.0522808415,6.2563790288,5.0419813314,11.9298950487,10.3512523735196,6.08331250525366
1083,67,M,7,7,1,0.468535225,0.9177969049,5.5481553494,4.6682622231,11.3879248505,9.96448807861957,5.60984088675366
1084,67,M,7,7,1,0.6123105205,0.8929803638,5.28992213013421,4.7715037127886,10.5189965355892,9.30607306431957,5.72394876775366
1085,67,F,7,7,1,0.5719403576,1.0695961088,4.9023921232,4.6878039366,11.1550736612,9.20684454721957,5.68790206045366
1086,67,F,7,7,1,0.6052181685,1.0621424209,5.29916918083421,4.9243145984886,12.0190638993892,10.1249107207196,6.18487667195366
1088,67,M,7,7,1,0.5284606128,0.9695861332,5.73205061166336,4.91957017943315,11.6733445464318,9.67480079933825,5.90488046193409
1089,92,M,6,7,1,0.7058637672,1.2061111339,4.93122311373421,5.7021203318886,12.5522492957892,11.2705835841,6.7772774132
1090,74,F,8,9,1,0.7030321407,1.0398234473,4.5461547554,4.9483783091,11.3759751822,9.1573844989,5.2216732721
1091,74,M,8,9,1,0.6843250336,1.1049776109,5.74349215653664,4.98078898906685,11.2865314021682,10.2736919011618,5.78758003166591
1092,74,M,8,9,1,0.6806174066,1.0741057721,4.99305932533664,5.20215925356685,11.2842934088682,9.71750782846175,5.81788416996591
1093,74,M,8,9,1,0.7146876277,1.2689850319,5.0665611719,5.1926532996,11.8740131332,10.3110962078,6.0537166364
1094,62,F,9,9,1,0.5167285336,1.0957365095,5.36632878163664,4.69299770926685,10.5159958281682,8.93519429804218,5.37579186831225
1095,62,M,9,9,1,0.5475578076,0.8715456869,5.5433612859,4.6932673496,11.0147520115,9.45386146658043,5.48918661284634
1096,62,F,9,9,1,0.6049466114,0.9362338243,4.7648026702,4.4747018914,11.2497734784,9.0435792845,5.4947454604
1097,62,M,9,9,1,0.5230407358,0.9349561215,5.6090896077,4.7646107338,10.8791254044,9.35459449158043,5.32112063134634
1098,62,F,9,9,1,0.5154769409,1.0373932707,4.87096192176336,4.65289523053315,11.4553686772318,9.90946768473825,5.75675964623409
1099,62,M,9,8,1,0.4695808031,1.0410645579,5.41658992906336,4.72391950463315,11.2323984797318,9.64667116391868,5.26626071468043
1100,62,M,9,8,1,0.4830082381,0.9014674539,4.67509083893664,4.08680020466685,9.28699890836819,8.99186303496175,4.96107975486591
1101,62,M,9,8,1,0.6089438426,0.9414634685,5.36434540713664,4.45678789486685,10.6990231995682,9.16838290706175,5.10071935836591
1102,62,M,9,8,1,0.5221564821,1.0696839352,6.68445703756336,4.56328898523315,10.6936181362318,9.89023435333825,5.62203812023409
1103,74,M,8,8,1,0.7966579844,1.0259559105,5.8163194246,5.052033741,11.2738037132,9.8229143705,5.664823628
1104,74,M,8,8,1,0.6201563887,1.0975091474,5.33880656613664,4.69101555226685,11.4380911679682,9.69538654866175,5.85994611156591
1105,74,M,8,8,1,0.6166502873,1.0909165845,4.85055689233664,4.43122747666685,10.5274433581682,9.55460201086175,5.39880979496591
1106,74,M,8,8,1,0.7119762385,0.9703802799,5.09076451843664,4.24434777256685,10.4654190334682,9.40105891276175,5.46415556726591
1111,49,M,10,11,1,0.5086697158,1.1195985186,5.703996918,4.9015043056,11.1623235675,9.75259884708043,5.55056800714634
1112,49,M,10,11,1,0.5179716744,0.9664744646,6.02078473726336,4.98661578023315,11.9485365739318,8.90479109711868,5.50963789988043
1113,49,F,10,11,1,0.4203133229,0.8613343792,5.2054375015,4.6163829709,10.4455101933,8.90353631648043,5.24058370504634
1114,49,M,10,11,1,0.5325005579,0.9652681053,5.48742973672915,4.93219091574455,10.8643128011426,8.87508473561868,5.45865838428043
1115,49,F,10,11,1,0.3862850057,0.9205892298,5.29336609276579,4.5558631118114,10.7606180381108,9.0545273891,5.4627182782
1116,88,F,12,11,1,0.5960853416,0.976968345,6.09819168276579,5.0374985869114,11.3101378409108,9.7287807073,6.0696176637
1118,88,M,12,11,1,0.8324035269,1.0932513515,5.13480316496336,4.90143829583315,11.5649012731318,10.0246460587382,5.99572265203409
1119,88,M,12,11,1,0.4927213277,1.0033271178,4.68540467956579,4.9790073726114,11.5537431719108,9.4870813129,5.6354854354
1120,88,F,12,11,1,0.8389696023,0.8609040544,4.28484953040243,4.58451240547825,11.084804619779,8.71975387216175,5.84958398476591
1121,88,M,12,11,1,0.7329223822,1.0824708662,6.00517308296336,5.25186714963315,11.5928164993318,10.5098025314382,5.98756988293409
1122,88,M,12,11,1,0.805398859,0.9785065316,5.91085676512915,5.49543695034455,12.8908160073426,10.3454072750382,6.08189877273409
1123,88,F,12,10,1,0.6644255581,1.1903351996,5.72033325656579,5.2985541232114,13.2499023221108,10.6730856115,6.2485967401
1124,88,F,12,10,1,0.5772411803,1.1334865422,5.59378541496336,5.42049918523315,13.0211417442318,10.9031162709383,6.58815377653409
1125,88,F,12,10,1,0.6211411416,0.9520345403,5.8198539348,4.8213867666,12.0141619253,9.6344809094,6.0931645332
1126,88,F,12,10,1,0.6869769907,1.0097912771,5.24553336620242,4.91708264127825,12.309131393279,10.0398711851618,6.37514261106591
1127,88,F,12,10,1,0.7869698096,1.0609136537,5.32181251056579,5.0707463481114,12.3243610269108,10.3958754699,6.2512583755
1128,49,F,10,10,1,0.5072892216,1.0566402246,4.78159080933421,4.6023635791886,10.6284523041892,9.60551597098043,5.55819971704634
1129,49,M,10,10,1,0.3788084996,0.8990095552,4.8041356788,4.2282161388,9.633613533,8.41104088778043,4.61637291464634
1130,49,F,10,10,1,0.4342294483,0.8688575728,5.2045191093,4.0102431174,10.5571139278,9.141618921,5.4859255751
1131,49,M,10,10,1,0.4840818757,0.8549907206,5.25043794733421,4.4124542518886,9.95688058848922,9.0422244249,4.9619829547
1132,49,M,10,10,1,0.3886206735,0.8406642092,4.53228634983421,4.1134337884886,9.31580084738922,8.38422042528043,5.03190420804634
1133,199,M,3,5,1,0.489282419,0.8850207475,5.95923822746579,4.6455944120114,10.5592858765108,9.184255814,5.3679480075
1134,55,M,5,5,1,0.4855215579,1.0226397591,6.01353410300243,5.24577858287825,10.876924887679,9.69203407048132,5.32336464121957
1135,55,M,5,5,1,0.4816275665,0.8708737784,5.51020335340243,4.66157877207825,10.139232650579,8.97653574674218,4.69659147311225
1136,55,M,5,5,1,0.5606910822,0.912611891,5.76903916816579,6.0495983645114,11.5983302720108,10.2008735264,5.6208621989
1137,55,M,5,5,1,0.4665964975,0.9004963087,5.7035373556,5.3604304451,11.1504540169,10.173811466,5.7113892436
1138,55,F,5,3,1,0.4894489669,0.8398331469,5.52457619026336,5.44005289133315,11.3531762764318,10.0020451523578,5.85339748698775
1139,199,F,3,3,1,0.5835184898,0.9649108105,5.09139563990242,5.16883892277825,11.443438029679,10.0533856249618,5.83414436226591
1140,199,M,3,3,1,0.5304643715,0.9263325823,5.48596922553664,4.59794947206685,10.7061295765682,9.24267908848132,5.54633544321957
1155,72,F,9,9,1,0.6471721631,0.8665643327,5.55426713033664,4.66040437556685,10.9488490131682,9.67171218896175,5.54416789456591
1156,72,F,9,9,1,0.6239221191,0.9676633512,4.76793307123664,4.92402914166685,11.3404386868682,9.08627795096175,5.58777270316591
1157,72,M,9,9,1,0.7135967235,0.9489939862,5.168045784,5.1197563195,10.9501689815,9.4409998366,5.4738038136
1159,72,M,9,9,1,0.5498631065,0.9059151836,5.5849277154,5.2853275848,11.3256739801,9.6069135779,5.4582432456
1160,72,M,9,9,1,0.7776880987,0.9499389191,5.0316453857,5.5613520761,11.53832055,10.0010779659,5.683090855
1161,72,M,9,9,1,0.4148053488,0.7626299138,4.7594738117,4.8837777771,10.6093407379,8.8365422992,5.1663604347
1162,72,F,9,9,1,0.4731919067,1.0048650208,5.542544962,5.4127313064,11.7597218405,9.8739713245,5.7128413174
1163,72,M,9,9,1,0.4632705057,0.7678220375,4.72557227376336,5.01509240173315,10.8668045335318,9.19050641233825,5.47317483223409
1195,102,F,9,9,2,0.4976975933,1.1584359227,4.6414722111,5.0308475013,11.4052822901,9.46551716618043,5.61626234474634
1196,102,M,9,9,2,0.4256776747,1.053374042,4.9879668281,5.378294209,12.7579771,9.8022640178,5.8575541197
1197,102,F,9,9,2,0.5704672493,0.8011852977,4.08747216273421,4.2358277329886,10.4231272743892,9.1908631055,5.4039892863
1198,102,F,9,9,2,0.5891225225,1.0439368343,5.3375749988,5.2071376331,11.1055008612,9.56398580828043,5.58398471194634
1199,102,M,9,9,2,0.4846964704,0.9748562338,5.5406400988,4.7361390894,11.0509134236,9.4758442374,5.5238894488
1200,103,M,8,9,2,0.5417349991,0.9722218055,4.76251045693664,4.97834244406685,10.7450948722682,9.48554655148132,5.44946111601957
1202,103,F,8,9,2,0.3990876928,0.915476572,5.71343322402915,5.04456338144455,12.2103755637426,9.93832902503825,5.88600892543409
1203,103,M,8,9,2,0.4606532264,0.7444705012,5.3678078367,4.4466130666,9.9273591541,8.7671046293,4.9828747284
1204,103,F,8,8,2,0.5302781532,0.883961558,5.18460456422915,5.08295550564455,11.9889445551426,9.73198093195782,5.63538594958775
1206,103,M,8,8,2,0.3328873753,0.8513839051,5.57931905466579,4.1118557770114,9.86395041851078,8.9199837653,5.2182641199
1207,103,M,8,8,2,0.6431585952,0.9738952414,5.69507795736336,4.59944461003315,10.9653485327318,9.14594011385782,5.48117408528775
1208,102,F,9,8,2,0.4475492246,0.8931835902,4.11049224923421,4.1482993491886,10.2371017872892,8.90469080038043,5.37817483124634
1209,102,M,9,8,2,0.4636113448,0.9583365076,5.6522217782,5.4029160275,12.1288146168,9.9045395351,6.0069338454
